KodPracownika;Data_DD.MM.YY.;Data_HH:MM:SS;GodzinaWejscia;GodzinaWyjscia
367;16.02.2021 00:00:00;06:00:00;14:00:00;
367;17.02.2021 00:00:00;06:00:00;14:00:00;
367;18.02.2021 00:00:00;06:00:00;14:00:00;
367;19.02.2021 00:00:00;06:00:00;14:00:00;
367;22.02.2021 00:00:00;07:36:56;15:36:56;
367;23.02.2021 00:00:00;07:36:22;15:36:22;
367;24.02.2021 00:00:00;07:33:54;15:33:54;
367;25.02.2021 00:00:00;07:36:04;15:36:04;
367;26.02.2021 00:00:00;07:27:21;15:27:21;
1779;01.02.2021 00:00:00;07:52:17;15:52:17;
1779;02.02.2021 00:00:00;07:51:28;15:51:28;
1779;03.02.2021 00:00:00;07:53:37;15:53:37;
1779;04.02.2021 00:00:00;07:55:14;15:55:14;
1779;05.02.2021 00:00:00;07:59:44;15:59:44;
1779;08.02.2021 00:00:00;07:47:39;15:47:39;
1779;09.02.2021 00:00:00;07:56:04;15:56:04;
1779;10.02.2021 00:00:00;07:48:16;15:48:16;
1779;11.02.2021 00:00:00;07:55:02;15:55:02;
1779;12.02.2021 00:00:00;07:59:30;15:59:30;
1779;15.02.2021 00:00:00;07:58:59;15:58:59;
1779;16.02.2021 00:00:00;07:45:38;15:45:38;
1779;17.02.2021 00:00:00;07:49:55;15:49:55;
1779;18.02.2021 00:00:00;07:53:57;15:53:57;
1779;19.02.2021 00:00:00;07:46:23;15:46:23;
1779;22.02.2021 00:00:00;07:55:44;15:55:44;
1779;23.02.2021 00:00:00;07:52:48;15:52:48;
1779;24.02.2021 00:00:00;07:52:13;15:52:13;
1779;25.02.2021 00:00:00;09:20:15;16:00:22;
1779;26.02.2021 00:00:00;07:56:21;15:56:21;
2030;01.02.2021 00:00:00;22:00:00;06:00:00;
2030;02.02.2021 00:00:00;22:00:00;06:00:00;
2030;03.02.2021 00:00:00;22:00:00;06:00:00;
2030;04.02.2021 00:00:00;22:00:00;06:00:00;
2030;05.02.2021 00:00:00;22:00:00;06:00:00;
2030;08.02.2021 00:00:00;14:00:00;22:00:00;
2030;09.02.2021 00:00:00;14:00:00;22:00:00;
2030;10.02.2021 00:00:00;14:00:00;22:00:00;
2030;11.02.2021 00:00:00;14:00:00;22:00:00;
2030;15.02.2021 00:00:00;06:00:00;14:00:00;
2030;16.02.2021 00:00:00;06:00:00;14:00:00;
2030;17.02.2021 00:00:00;06:00:00;14:00:00;
2030;18.02.2021 00:00:00;06:00:00;14:00:00;
2030;19.02.2021 00:00:00;06:00:00;14:00:00;
2030;22.02.2021 00:00:00;22:00:00;06:00:00;
2030;23.02.2021 00:00:00;22:00:00;06:00:00;
2030;24.02.2021 00:00:00;22:00:00;06:00:00;
2030;25.02.2021 00:00:00;22:00:00;06:00:00;
2034;01.02.2021 00:00:00;06:00:00;14:00:00;
2034;02.02.2021 00:00:00;06:00:00;14:00:00;
2034;03.02.2021 00:00:00;06:00:00;14:00:00;
2034;04.02.2021 00:00:00;06:00:00;14:00:00;
2034;05.02.2021 00:00:00;06:00:00;14:00:00;
2034;06.02.2021 00:00:00;06:00:00;12:58:47;
2034;08.02.2021 00:00:00;14:00:00;22:00:00;
2034;09.02.2021 00:00:00;14:00:00;22:00:00;
2034;10.02.2021 00:00:00;14:00:00;22:00:00;
2034;11.02.2021 00:00:00;14:00:00;22:00:00;
2034;12.02.2021 00:00:00;14:00:00;22:00:00;
2034;15.02.2021 00:00:00;06:00:00;14:00:00;
2034;16.02.2021 00:00:00;06:00:00;14:00:00;
2034;17.02.2021 00:00:00;06:00:00;14:00:00;
2034;18.02.2021 00:00:00;06:00:00;14:00:00;
2034;19.02.2021 00:00:00;06:00:00;14:00:00;
2034;22.02.2021 00:00:00;06:00:00;14:00:00;
2034;24.02.2021 00:00:00;06:00:00;14:00:00;
2034;25.02.2021 00:00:00;06:00:00;14:00:00;
2050;02.02.2021 00:00:00;14:00:00;22:00:00;
2050;03.02.2021 00:00:00;14:00:00;22:00:00;
2050;04.02.2021 00:00:00;14:00:00;22:00:00;
2050;05.02.2021 00:00:00;14:00:00;22:00:00;
2050;06.02.2021 00:00:00;14:00:00;22:00:00;
2050;08.02.2021 00:00:00;06:00:00;14:00:00;
2050;09.02.2021 00:00:00;06:00:00;14:00:00;
2050;10.02.2021 00:00:00;06:00:00;14:00:00;
2050;11.02.2021 00:00:00;06:00:00;14:00:00;
2050;15.02.2021 00:00:00;22:00:00;06:00:00;
2050;16.02.2021 00:00:00;22:00:00;06:00:00;
2050;17.02.2021 00:00:00;22:00:00;06:00:00;
2050;18.02.2021 00:00:00;22:00:00;06:00:00;
2050;19.02.2021 00:00:00;22:00:00;06:00:00;
2050;23.02.2021 00:00:00;14:00:00;22:00:00;
2050;24.02.2021 00:00:00;14:00:00;22:00:00;
2050;25.02.2021 00:00:00;14:00:00;22:00:00;
2050;27.02.2021 00:00:00;14:00:00;22:00:00;
2067;08.02.2021 00:00:00;06:00:00;14:00:00;
2067;09.02.2021 00:00:00;06:00:00;14:00:00;
2067;10.02.2021 00:00:00;06:00:00;14:00:00;
2067;11.02.2021 00:00:00;06:00:00;14:00:00;
2067;12.02.2021 00:00:00;06:00:00;14:00:00;
2067;13.02.2021 00:00:00;06:00:00;14:00:00;
2067;14.02.2021 00:00:00;06:00:00;14:00:00;
2067;15.02.2021 00:00:00;22:00:00;06:00:00;
2067;16.02.2021 00:00:00;22:00:00;06:00:00;
2067;17.02.2021 00:00:00;22:00:00;06:00:00;
2067;18.02.2021 00:00:00;22:00:00;06:00:00;
2067;19.02.2021 00:00:00;22:00:00;06:00:00;
2067;22.02.2021 00:00:00;14:00:00;22:00:00;
2067;23.02.2021 00:00:00;14:00:00;22:00:00;
2067;24.02.2021 00:00:00;14:00:00;22:00:00;
2067;25.02.2021 00:00:00;14:00:00;22:00:00;
2067;26.02.2021 00:00:00;14:00:00;22:00:00;
2069;01.02.2021 00:00:00;22:00:00;06:00:00;
2069;02.02.2021 00:00:00;22:00:00;06:00:00;
2069;03.02.2021 00:00:00;22:00:00;06:00:00;
2069;04.02.2021 00:00:00;22:00:00;06:00:00;
2069;05.02.2021 00:00:00;22:00:00;06:00:00;
2069;08.02.2021 00:00:00;14:00:00;22:00:00;
2069;09.02.2021 00:00:00;14:00:00;22:00:00;
2069;10.02.2021 00:00:00;14:00:00;22:00:00;
2069;11.02.2021 00:00:00;14:00:00;22:00:00;
2069;12.02.2021 00:00:00;14:00:00;22:00:00;
2069;15.02.2021 00:00:00;06:00:00;14:00:00;
2069;16.02.2021 00:00:00;06:00:00;14:00:00;
2069;17.02.2021 00:00:00;06:00:00;14:00:00;
2069;18.02.2021 00:00:00;06:00:00;14:00:00;
2069;19.02.2021 00:00:00;06:00:00;14:00:00;
2069;20.02.2021 00:00:00;06:00:00;14:00:00;
2069;22.02.2021 00:00:00;22:00:00;06:00:00;
2069;23.02.2021 00:00:00;22:00:00;06:00:00;
2069;24.02.2021 00:00:00;22:00:00;06:00:00;
2069;25.02.2021 00:00:00;22:00:00;06:00:00;
2069;26.02.2021 00:00:00;22:00:00;06:00:00;
2222;01.02.2021 00:00:00;14:00:00;22:00:00;
2222;02.02.2021 00:00:00;14:00:00;22:00:00;
2222;03.02.2021 00:00:00;14:00:00;22:00:00;
2222;04.02.2021 00:00:00;14:00:00;22:00:00;
2222;08.02.2021 00:00:00;06:00:00;14:00:00;
2222;09.02.2021 00:00:00;06:00:00;14:00:00;
2222;10.02.2021 00:00:00;06:00:00;14:00:00;
2222;11.02.2021 00:00:00;06:00:00;14:00:00;
2222;12.02.2021 00:00:00;06:00:00;14:00:00;
2222;13.02.2021 00:00:00;06:00:00;14:00:00;
2222;15.02.2021 00:00:00;22:00:00;06:00:00;
2222;16.02.2021 00:00:00;22:00:00;06:00:00;
2222;17.02.2021 00:00:00;22:00:00;06:00:00;
2222;18.02.2021 00:00:00;22:00:00;06:00:00;
2222;19.02.2021 00:00:00;22:00:00;06:00:00;
2222;22.02.2021 00:00:00;14:00:00;22:00:00;
2222;23.02.2021 00:00:00;14:00:00;22:00:00;
2222;24.02.2021 00:00:00;14:00:00;22:00:00;
2222;25.02.2021 00:00:00;14:00:00;22:00:00;
2222;26.02.2021 00:00:00;14:00:00;22:00:00;
2110;01.02.2021 00:00:00;06:00:00;14:00:00;
2110;02.02.2021 00:00:00;06:00:00;14:00:00;
2110;03.02.2021 00:00:00;06:00:00;14:00:00;
2110;04.02.2021 00:00:00;06:00:00;14:00:00;
2110;05.02.2021 00:00:00;06:00:00;14:00:00;
2110;08.02.2021 00:00:00;22:00:00;06:00:00;
2110;09.02.2021 00:00:00;22:00:00;06:00:00;
2110;10.02.2021 00:00:00;22:00:00;06:00:00;
2110;11.02.2021 00:00:00;22:00:00;06:00:00;
2110;12.02.2021 00:00:00;22:00:00;06:00:00;
2110;15.02.2021 00:00:00;14:00:00;22:00:00;
2110;17.02.2021 00:00:00;14:00:00;22:00:00;
2110;18.02.2021 00:00:00;14:00:00;22:00:00;
2110;19.02.2021 00:00:00;14:00:00;22:00:00;
2110;22.02.2021 00:00:00;06:00:00;14:00:00;
2110;23.02.2021 00:00:00;06:00:00;14:00:00;
2110;24.02.2021 00:00:00;06:00:00;14:00:00;
2110;25.02.2021 00:00:00;06:00:00;14:00:00;
2121;01.02.2021 00:00:00;14:00:00;22:00:00;
2121;02.02.2021 00:00:00;14:00:00;22:00:00;
2121;03.02.2021 00:00:00;14:00:00;22:00:00;
2121;04.02.2021 00:00:00;14:00:00;22:00:00;
2121;05.02.2021 00:00:00;14:00:00;22:00:00;
2121;08.02.2021 00:00:00;06:00:00;14:00:00;
2121;09.02.2021 00:00:00;06:00:00;14:00:00;
2121;10.02.2021 00:00:00;06:00:00;14:00:00;
2121;11.02.2021 00:00:00;06:00:00;14:00:00;
2121;12.02.2021 00:00:00;06:00:00;14:00:00;
2121;13.02.2021 00:00:00;06:00:00;14:00:00;
2121;14.02.2021 00:00:00;06:00:00;14:00:00;
2121;15.02.2021 00:00:00;22:00:00;06:00:00;
2121;16.02.2021 00:00:00;22:00:00;06:00:00;
2121;17.02.2021 00:00:00;22:00:00;06:00:00;
2121;18.02.2021 00:00:00;22:00:00;06:00:00;
2121;19.02.2021 00:00:00;22:00:00;06:00:00;
2141;01.02.2021 00:00:00;22:00:00;06:00:00;
2141;02.02.2021 00:00:00;22:00:00;06:00:00;
2141;03.02.2021 00:00:00;22:00:00;06:00:00;
2141;04.02.2021 00:00:00;22:00:00;06:00:00;
2141;05.02.2021 00:00:00;22:00:00;06:00:00;
2141;08.02.2021 00:00:00;14:00:00;22:00:00;
2141;09.02.2021 00:00:00;14:00:00;22:00:00;
2141;10.02.2021 00:00:00;14:00:00;22:00:00;
2141;15.02.2021 00:00:00;06:00:00;14:00:00;
2141;16.02.2021 00:00:00;06:00:00;14:00:00;
2141;17.02.2021 00:00:00;06:00:00;14:00:00;
2141;18.02.2021 00:00:00;06:00:00;14:00:00;
2141;19.02.2021 00:00:00;06:00:00;14:00:00;
2141;20.02.2021 00:00:00;06:00:00;14:00:00;
2141;22.02.2021 00:00:00;18:00:00;06:00:53;
2141;23.02.2021 00:00:00;18:00:00;06:01:11;
2141;24.02.2021 00:00:00;18:00:00;06:03:14;
2141;25.02.2021 00:00:00;18:00:00;06:01:53;
2141;26.02.2021 00:00:00;22:00:00;06:00:00;
2188;01.02.2021 00:00:00;22:00:00;06:00:00;
2188;02.02.2021 00:00:00;22:00:00;06:00:00;
2188;03.02.2021 00:00:00;22:00:00;06:00:00;
2188;04.02.2021 00:00:00;22:00:00;06:00:00;
2188;05.02.2021 00:00:00;22:00:00;06:00:00;
2188;08.02.2021 00:00:00;14:00:00;22:00:00;
2188;09.02.2021 00:00:00;14:00:13;22:00:13;
2188;10.02.2021 00:00:00;14:00:00;22:00:00;
2188;11.02.2021 00:00:00;14:00:00;22:00:00;
2188;12.02.2021 00:00:00;14:00:00;22:00:00;
2188;13.02.2021 00:00:00;14:00:00;22:00:00;
2188;15.02.2021 00:00:00;06:00:00;14:00:00;
2188;16.02.2021 00:00:00;06:00:00;14:00:00;
2188;17.02.2021 00:00:00;06:00:00;14:00:00;
2188;18.02.2021 00:00:00;06:00:00;14:00:00;
2188;19.02.2021 00:00:00;06:00:00;14:00:00;
2188;20.02.2021 00:00:00;06:00:00;14:00:00;
2188;22.02.2021 00:00:00;22:00:00;06:00:00;
2188;23.02.2021 00:00:00;22:00:00;06:00:00;
2188;24.02.2021 00:00:00;22:00:00;06:00:00;
2188;25.02.2021 00:00:00;22:00:00;06:00:00;
2188;26.02.2021 00:00:00;22:00:00;06:00:00;
2233;01.02.2021 00:00:00;07:58:21;15:58:21;
2233;02.02.2021 00:00:00;07:52:39;15:52:39;
2233;03.02.2021 00:00:00;07:55:42;15:55:42;
2233;04.02.2021 00:00:00;08:05:51;16:00:06;
2233;08.02.2021 00:00:00;07:52:30;15:52:30;
2233;09.02.2021 00:00:00;07:57:32;15:57:32;
2233;10.02.2021 00:00:00;07:55:35;15:55:35;
2233;11.02.2021 00:00:00;07:41:13;15:41:13;
2233;12.02.2021 00:00:00;07:58:30;15:58:30;
2233;15.02.2021 00:00:00;07:57:49;15:57:49;
2233;16.02.2021 00:00:00;07:57:21;15:57:21;
2233;17.02.2021 00:00:00;07:55:48;15:55:48;
2233;18.02.2021 00:00:00;08:05:57;16:02:26;
2233;19.02.2021 00:00:00;07:54:22;15:54:22;
2233;22.02.2021 00:00:00;08:02:35;16:00:48;
2233;23.02.2021 00:00:00;07:35:33;15:35:33;
2233;24.02.2021 00:00:00;07:54:46;15:54:46;
2243;01.02.2021 00:00:00;07:56:54;15:56:54;
2243;02.02.2021 00:00:00;07:56:24;15:56:24;
2243;03.02.2021 00:00:00;07:50:49;15:50:49;
2243;04.02.2021 00:00:00;07:57:00;15:57:00;
2243;05.02.2021 00:00:00;07:56:57;15:56:57;
2243;08.02.2021 00:00:00;07:47:36;15:47:36;
2243;09.02.2021 00:00:00;07:52:56;15:52:56;
2243;10.02.2021 00:00:00;07:58:05;15:58:05;
2243;11.02.2021 00:00:00;07:53:29;15:53:29;
2243;12.02.2021 00:00:00;07:59:44;15:59:44;
2243;15.02.2021 00:00:00;07:56:15;15:56:15;
2243;16.02.2021 00:00:00;07:59:42;15:59:42;
2243;19.02.2021 00:00:00;07:58:47;15:58:47;
2243;22.02.2021 00:00:00;07:58:26;15:58:26;
2243;23.02.2021 00:00:00;07:56:01;15:56:01;
2243;24.02.2021 00:00:00;07:53:00;15:53:00;
2243;25.02.2021 00:00:00;07:57:28;15:57:28;
2243;26.02.2021 00:00:00;07:55:50;15:55:50;
2260;01.02.2021 00:00:00;14:00:00;22:00:00;
2260;02.02.2021 00:00:00;14:00:00;22:00:00;
2260;03.02.2021 00:00:00;14:00:00;22:00:00;
2260;04.02.2021 00:00:00;14:00:00;22:00:00;
2260;05.02.2021 00:00:00;14:00:00;22:00:00;
2260;06.02.2021 00:00:00;14:00:00;22:00:00;
2260;08.02.2021 00:00:00;06:00:00;14:00:00;
2260;09.02.2021 00:00:00;06:00:00;14:00:00;
2260;10.02.2021 00:00:00;06:00:00;14:00:00;
2260;11.02.2021 00:00:00;06:00:00;14:00:00;
2260;12.02.2021 00:00:00;06:00:00;14:00:00;
2260;13.02.2021 00:00:00;06:00:00;14:00:00;
2260;15.02.2021 00:00:00;22:00:00;06:00:00;
2260;16.02.2021 00:00:00;18:00:00;06:00:17;
2260;17.02.2021 00:00:00;18:00:00;06:00:16;
2260;18.02.2021 00:00:00;18:00:00;06:00:24;
2260;19.02.2021 00:00:00;18:00:00;06:00:04;
2260;22.02.2021 00:00:00;06:00:00;18:00:04;
2260;23.02.2021 00:00:00;06:00:00;18:00:51;
2260;24.02.2021 00:00:00;06:00:00;18:01:28;
2260;25.02.2021 00:00:00;06:00:00;18:00:08;
2260;26.02.2021 00:00:00;06:00:00;18:01:23;
2270;01.02.2021 00:00:00;07:46:57;15:46:57;
26;19.02.2021 00:00:00;06:00:00;14:00:00;
26;20.02.2021 00:00:00;06:00:00;14:00:00;
26;22.02.2021 00:00:00;06:00:00;14:00:00;
26;23.02.2021 00:00:00;06:00:00;14:00:00;
26;25.02.2021 00:00:00;06:00:00;14:00:00;
26;26.02.2021 00:00:00;06:00:00;14:00:00;
26;27.02.2021 00:00:00;06:00:00;14:00:00;
905;09.02.2021 00:00:00;14:00:00;22:00:00;
905;10.02.2021 00:00:00;14:00:00;22:00:00;
905;11.02.2021 00:00:00;14:00:00;22:00:00;
905;12.02.2021 00:00:00;14:00:00;22:00:00;
905;15.02.2021 00:00:00;06:00:00;14:00:00;
905;16.02.2021 00:00:00;06:00:00;14:00:00;
905;17.02.2021 00:00:00;06:00:00;14:00:00;
905;18.02.2021 00:00:00;06:00:00;14:00:00;
905;19.02.2021 00:00:00;06:00:00;14:00:00;
905;22.02.2021 00:00:00;22:00:00;06:00:00;
905;23.02.2021 00:00:00;22:00:00;06:00:00;
905;24.02.2021 00:00:00;22:00:00;06:00:00;
905;25.02.2021 00:00:00;22:00:00;06:00:00;
905;26.02.2021 00:00:00;22:00:00;06:00:00;
10;01.02.2021 00:00:00;06:00:00;14:00:00;
10;02.02.2021 00:00:00;06:00:00;14:00:00;
10;03.02.2021 00:00:00;06:00:00;14:00:00;
10;04.02.2021 00:00:00;06:00:00;14:00:00;
10;05.02.2021 00:00:00;06:00:00;14:00:00;
10;08.02.2021 00:00:00;22:00:00;06:00:00;
10;09.02.2021 00:00:00;22:00:00;06:00:00;
10;10.02.2021 00:00:00;22:00:00;06:00:00;
10;11.02.2021 00:00:00;22:00:00;06:00:00;
10;12.02.2021 00:00:00;22:00:00;06:00:00;
10;15.02.2021 00:00:00;14:00:00;22:00:00;
10;16.02.2021 00:00:00;14:00:00;22:00:00;
10;17.02.2021 00:00:00;14:00:00;22:00:00;
10;18.02.2021 00:00:00;14:00:00;22:00:00;
10;19.02.2021 00:00:00;14:00:00;22:00:00;
10;22.02.2021 00:00:00;06:00:00;14:00:00;
10;23.02.2021 00:00:00;06:00:00;14:00:00;
10;24.02.2021 00:00:00;06:00:00;14:00:00;
10;25.02.2021 00:00:00;06:00:00;14:00:00;
10;26.02.2021 00:00:00;06:00:00;14:00:00;
840;01.02.2021 00:00:00;06:00:00;14:00:00;
840;02.02.2021 00:00:00;06:00:00;14:00:00;
840;03.02.2021 00:00:00;06:00:00;14:00:00;
840;04.02.2021 00:00:00;06:00:00;14:00:00;
840;05.02.2021 00:00:00;06:00:00;14:00:00;
840;15.02.2021 00:00:00;14:00:00;22:00:00;
840;16.02.2021 00:00:00;14:00:00;22:00:00;
840;17.02.2021 00:00:00;14:00:00;22:00:00;
840;18.02.2021 00:00:00;14:00:00;22:00:00;
840;19.02.2021 00:00:00;14:00:00;22:00:00;
840;22.02.2021 00:00:00;06:00:00;14:00:00;
840;23.02.2021 00:00:00;06:00:00;14:00:00;
840;24.02.2021 00:00:00;06:00:00;14:00:00;
840;25.02.2021 00:00:00;06:00:00;14:00:00;
840;26.02.2021 00:00:00;06:00:00;14:00:00;
840;27.02.2021 00:00:00;06:00:00;14:00:00;
27;01.02.2021 00:00:00;14:00:00;22:00:00;
27;02.02.2021 00:00:00;14:00:00;22:00:00;
27;03.02.2021 00:00:00;14:00:00;22:00:00;
27;04.02.2021 00:00:00;14:00:00;22:00:00;
27;05.02.2021 00:00:00;14:00:00;22:00:00;
27;06.02.2021 00:00:00;14:00:00;22:00:00;
27;08.02.2021 00:00:00;06:00:00;14:00:00;
27;09.02.2021 00:00:00;06:00:00;14:00:00;
27;10.02.2021 00:00:00;06:00:00;14:00:00;
27;11.02.2021 00:00:00;06:00:00;14:00:00;
27;12.02.2021 00:00:00;06:00:00;14:00:00;
27;15.02.2021 00:00:00;22:00:00;06:00:00;
27;16.02.2021 00:00:00;22:00:00;06:00:00;
27;17.02.2021 00:00:00;22:00:00;06:00:00;
27;18.02.2021 00:00:00;22:00:00;06:00:00;
27;19.02.2021 00:00:00;22:00:00;06:00:00;
27;22.02.2021 00:00:00;14:00:00;22:00:00;
27;23.02.2021 00:00:00;14:00:00;22:00:00;
27;24.02.2021 00:00:00;14:00:00;22:00:00;
27;25.02.2021 00:00:00;14:00:00;22:00:00;
27;26.02.2021 00:00:00;14:00:00;23:59:00;
27;27.02.2021 00:00:00;14:00:00;22:00:00;
661;02.02.2021 00:00:00;14:00:00;22:00:00;
661;03.02.2021 00:00:00;14:00:00;22:00:00;
661;04.02.2021 00:00:00;14:00:00;22:00:00;
661;05.02.2021 00:00:00;14:00:00;22:00:00;
661;08.02.2021 00:00:00;06:00:00;14:00:00;
661;10.02.2021 00:00:00;06:00:00;14:00:00;
661;11.02.2021 00:00:00;06:00:00;14:00:00;
661;12.02.2021 00:00:00;06:23:19;14:00:02;
661;13.02.2021 00:00:00;06:00:00;14:00:00;
661;16.02.2021 00:00:00;22:00:00;06:00:00;
661;17.02.2021 00:00:00;22:00:00;06:00:00;
661;18.02.2021 00:00:00;22:00:00;06:00:00;
661;19.02.2021 00:00:00;22:00:00;06:00:00;
661;22.02.2021 00:00:00;14:00:00;22:00:00;
661;23.02.2021 00:00:00;14:00:00;22:00:00;
661;24.02.2021 00:00:00;14:00:00;22:00:00;
661;25.02.2021 00:00:00;14:00:00;22:00:00;
661;26.02.2021 00:00:00;14:00:00;22:00:00;
661;27.02.2021 00:00:00;14:00:00;22:00:00;
1882;01.02.2021 00:00:00;06:00:00;14:00:00;
1882;02.02.2021 00:00:00;06:00:00;14:00:00;
1882;03.02.2021 00:00:00;06:00:00;14:00:00;
1882;04.02.2021 00:00:00;06:00:00;14:00:00;
1882;05.02.2021 00:00:00;06:00:00;14:00:00;
1882;06.02.2021 00:00:00;06:00:00;14:00:00;
1882;08.02.2021 00:00:00;22:00:00;06:00:00;
1882;09.02.2021 00:00:00;22:00:00;06:00:00;
1882;10.02.2021 00:00:00;22:00:00;06:00:00;
1882;11.02.2021 00:00:00;22:00:00;06:00:00;
1882;15.02.2021 00:00:00;14:00:00;22:00:00;
1882;16.02.2021 00:00:00;14:00:00;22:00:00;
1882;17.02.2021 00:00:00;14:00:00;22:00:00;
1882;18.02.2021 00:00:00;14:00:00;22:00:00;
1882;19.02.2021 00:00:00;14:00:00;22:00:00;
1882;22.02.2021 00:00:00;06:00:00;14:00:00;
1882;23.02.2021 00:00:00;06:00:00;14:00:00;
1882;24.02.2021 00:00:00;06:00:00;14:00:00;
1882;25.02.2021 00:00:00;06:00:00;14:00:00;
1882;26.02.2021 00:00:00;06:00:00;14:00:00;
1882;27.02.2021 00:00:00;06:00:00;14:00:00;
898;01.02.2021 00:00:00;06:00:00;14:00:00;
898;02.02.2021 00:00:00;06:00:00;14:00:00;
898;03.02.2021 00:00:00;06:00:00;14:00:00;
898;04.02.2021 00:00:00;06:00:00;14:00:00;
898;05.02.2021 00:00:00;06:00:00;14:00:00;
898;06.02.2021 00:00:00;06:00:00;14:00:00;
898;08.02.2021 00:00:00;22:00:00;06:00:00;
898;09.02.2021 00:00:00;22:00:00;06:00:00;
898;10.02.2021 00:00:00;22:00:00;06:00:00;
898;11.02.2021 00:00:00;22:00:00;06:00:00;
898;12.02.2021 00:00:00;22:00:00;06:00:00;
898;15.02.2021 00:00:00;14:00:00;22:00:00;
898;16.02.2021 00:00:00;14:00:00;22:00:00;
898;17.02.2021 00:00:00;14:00:00;22:00:00;
898;18.02.2021 00:00:00;14:00:00;22:00:00;
898;19.02.2021 00:00:00;14:00:00;22:00:00;
898;22.02.2021 00:00:00;06:00:00;14:00:00;
898;23.02.2021 00:00:00;06:00:00;14:00:00;
898;24.02.2021 00:00:00;06:00:00;14:00:00;
898;25.02.2021 00:00:00;06:00:00;14:00:00;
898;26.02.2021 00:00:00;06:00:00;14:00:00;
1916;01.02.2021 00:00:00;06:00:00;14:00:00;
1916;02.02.2021 00:00:00;06:00:00;14:00:00;
1916;08.02.2021 00:00:00;22:00:00;06:00:00;
1916;09.02.2021 00:00:00;22:00:00;06:00:00;
1916;10.02.2021 00:00:00;22:00:00;06:00:00;
1916;11.02.2021 00:00:00;22:00:00;06:00:00;
1916;15.02.2021 00:00:00;14:00:00;22:00:00;
1916;16.02.2021 00:00:00;14:00:00;22:00:00;
1916;17.02.2021 00:00:00;14:00:00;22:00:00;
1916;18.02.2021 00:00:00;14:00:00;22:00:00;
1916;19.02.2021 00:00:00;14:00:00;22:00:00;
1916;22.02.2021 00:00:00;06:00:00;14:00:00;
1916;23.02.2021 00:00:00;06:00:00;14:00:00;
2270;02.02.2021 00:00:00;07:42:51;13:46:46;
2270;03.02.2021 00:00:00;07:44:40;15:44:40;
2270;04.02.2021 00:00:00;08:00:00;16:00:00;
2270;05.02.2021 00:00:00;07:46:24;15:46:24;
2270;08.02.2021 00:00:00;07:47:35;15:47:35;
2270;09.02.2021 00:00:00;07:48:54;15:48:54;
2270;10.02.2021 00:00:00;07:50:30;15:50:30;
2270;11.02.2021 00:00:00;07:48:01;15:48:01;
2270;12.02.2021 00:00:00;07:46:38;15:46:38;
2270;15.02.2021 00:00:00;07:48:38;15:48:38;
2270;16.02.2021 00:00:00;07:48:39;15:48:39;
2270;17.02.2021 00:00:00;07:48:41;15:48:41;
2270;18.02.2021 00:00:00;07:48:30;15:48:30;
2270;19.02.2021 00:00:00;07:47:14;15:47:14;
2270;22.02.2021 00:00:00;07:47:03;15:47:03;
2270;23.02.2021 00:00:00;07:46:52;15:46:52;
2270;24.02.2021 00:00:00;07:47:18;15:47:18;
2270;25.02.2021 00:00:00;07:45:43;15:45:43;
2270;26.02.2021 00:00:00;07:48:08;15:48:08;
2277;01.02.2021 00:00:00;22:00:00;06:00:00;
2277;02.02.2021 00:00:00;22:00:00;06:00:00;
2277;03.02.2021 00:00:00;22:00:00;06:00:00;
2277;04.02.2021 00:00:00;22:00:00;06:00:00;
2277;08.02.2021 00:00:00;14:00:00;22:00:00;
2277;09.02.2021 00:00:00;14:00:00;22:00:00;
2277;10.02.2021 00:00:00;14:00:00;22:00:00;
2277;11.02.2021 00:00:00;14:00:00;22:00:00;
2277;12.02.2021 00:00:00;14:00:00;22:00:00;
2277;15.02.2021 00:00:00;06:00:00;14:00:00;
2277;16.02.2021 00:00:00;06:00:00;14:00:00;
2277;17.02.2021 00:00:00;06:00:00;14:00:00;
2277;18.02.2021 00:00:00;06:00:00;14:00:00;
2277;19.02.2021 00:00:00;06:00:00;14:00:00;
2277;22.02.2021 00:00:00;22:00:00;06:00:00;
2277;23.02.2021 00:00:00;22:00:00;06:00:00;
2277;24.02.2021 00:00:00;22:00:00;06:00:00;
2277;25.02.2021 00:00:00;22:00:00;06:00:00;
2302;01.02.2021 00:00:00;06:00:00;14:00:00;
2302;02.02.2021 00:00:00;06:00:00;14:00:00;
2302;03.02.2021 00:00:00;06:00:00;14:00:00;
2302;04.02.2021 00:00:00;06:00:00;14:00:00;
2302;05.02.2021 00:00:00;06:00:00;14:00:00;
2302;08.02.2021 00:00:00;06:00:00;14:00:00;
2302;09.02.2021 00:00:00;06:00:00;14:00:00;
2302;11.02.2021 00:00:00;06:00:00;14:00:00;
2302;12.02.2021 00:00:00;06:00:00;14:00:00;
2302;13.02.2021 00:00:00;06:00:00;14:00:00;
2302;15.02.2021 00:00:00;14:00:00;22:00:00;
2302;16.02.2021 00:00:00;14:00:00;22:00:00;
2302;17.02.2021 00:00:00;14:00:00;22:00:00;
2302;18.02.2021 00:00:00;14:00:00;22:00:00;
2302;19.02.2021 00:00:00;14:00:00;22:00:00;
2302;22.02.2021 00:00:00;06:00:00;14:00:00;
2302;23.02.2021 00:00:00;06:00:00;14:00:00;
2302;24.02.2021 00:00:00;06:00:00;14:00:00;
2302;25.02.2021 00:00:00;06:00:00;14:00:00;
